,Unnamed: 0,age,type_employer,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
1379,10136,26,Private,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,-3.11305297481
1380,23417,45,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,-4.17089506951
1381,9257,36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-3.16164074073
1382,22444,44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-2.30221655867
1383,28798,45,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,-2.03341354165
1384,25523,66,?,9th,5,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,-5.04705643932
1385,31536,51,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,-1.83645933682
1386,22814,31,Federal-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,-3.57664864834
1387,29493,25,Self-emp-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,80,United-States,-3.81989607314
1388,425,33,Private,10th,6,Never-married,Craft-repair,Unmarried,White,Female,0,0,35,United-States,3.13452344003
1389,637,21,Private,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,-3.9727691676
1390,29556,38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States,-4.28938307403
1391,23060,39,Private,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,-1.73903224185
1392,18992,24,Private,HS-grad,9,Divorced,Protective-serv,Own-child,White,Female,0,1762,40,United-States,-1.24580218423
1393,24840,44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,-1.48004653739
1394,25429,22,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,25,United-States,-2.39432907361
1395,25244,33,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,-0.996277925666
1396,10835,35,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-1.91773998143
1397,7172,24,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,8,United-States,-1.23135871115
1398,26968,49,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,-3.57071657533
1399,21315,26,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,-0.0837237738827
1400,27191,43,State-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,36,United-States,-1.75503925081
1401,26338,45,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,-3.91638433391
1402,21114,61,Local-gov,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,2885,0,40,United-States,-2.76352164212
1403,454,42,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,?,-4.04516604122
1404,1293,39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,-2.07840249728
1405,4890,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,-4.71380783632
1406,15497,67,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,15831,0,16,Germany,0.377430666902
1407,12349,33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,1.39321727905
1408,7303,19,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,-4.04607320825
1409,31858,40,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,-0.588269362269
1410,5995,38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-3.36804114324
1411,12861,51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,60,United-States,-4.53843124789
1412,4216,53,?,Masters,14,Never-married,?,Not-in-family,White,Female,8614,0,35,United-States,0.759276060796
1413,14017,36,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,-2.47332335305
1414,9261,35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,-1.07524352543
1415,12316,52,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,?,-1.69566432179
1416,12032,53,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,-1.07524352543
1417,359,42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,-2.94555231971
1418,22229,56,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,-1.17826889127
1419,22595,30,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,40,United-States,-2.75968754783
1420,6364,61,Local-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,-0.905262262366
1421,1228,42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,-2.54833483987
1422,8373,33,Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,35,United-States,-5.85087821348
1423,3662,57,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-3.26814282221
1424,24187,31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,-3.76357595001
1425,24045,51,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,45,United-States,-1.06567647272
1426,5011,23,State-gov,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,-2.23343292592
1427,17885,44,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,-1.40247316129
1428,15231,54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,-0.8855525573
1429,5996,26,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,-2.94929694646
1430,29785,34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,-0.29671192676
1431,23213,50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3137,0,40,El-Salvador,-2.34258856324
1432,10375,25,Private,9th,5,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Vietnam,-5.73491069452
1433,15856,30,Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0.853972672603
1434,20039,49,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,Puerto-Rico,-2.92963048241
1435,28073,46,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,-3.81237999308
1436,15347,25,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,-2.20592675676
1437,19838,43,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0.744272188221
1438,25674,30,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States,-2.74184168456
1439,4813,69,?,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,-1.28583505133
1440,9586,17,Private,10th,6,Never-married,Sales,Unmarried,White,Female,0,0,12,United-States,-4.092089168
1441,6301,77,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,-5.51374769942
1442,17746,62,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,50,United-States,-5.41887952662
1443,5483,22,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,-2.10919494018
1444,15464,34,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,-1.46385724864
1445,17948,41,Private,Some-college,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,32,United-States,0.79985833417
1446,25742,31,Private,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,4650,0,40,United-States,0.119398133478
1447,8439,41,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,50,United-States,-0.997974501042
1448,22908,57,Private,9th,5,Widowed,Other-service,Unmarried,Black,Male,0,0,52,?,-1.9677374233
1449,19141,45,Private,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,2824,76,United-States,0.321067475454
1450,4568,32,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,-3.00706625974
1451,11450,31,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,-4.68674119591
1452,27864,54,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,-1.61839529741
1453,20561,39,Private,Some-college,10,Divorced,Protective-serv,Unmarried,Black,Female,0,0,30,United-States,-0.884392748329
1454,9690,56,Self-emp-not-inc,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,-1.72577184514
1455,20896,22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,28,United-States,-4.03008532728
1456,24434,40,Federal-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,-4.45292618765
1457,22566,53,Private,12th,8,Never-married,Other-service,Not-in-family,Other,Female,0,0,35,United-States,-2.0112668151
1458,30435,35,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,-1.93515040857
1459,14870,28,Private,Bachelors,13,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,25,United-States,-4.1559991294
1460,10096,31,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,48,United-States,-0.741334829172
1461,17939,41,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2.10247687779
1462,29049,48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,-5.0898448341
1463,18286,50,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,-2.25729932083
1464,16642,22,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,22,United-States,-3.43469457768
1465,26652,19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Other,Female,0,0,25,Puerto-Rico,0.562766854085
1466,17323,47,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,-2.5984515611
1467,3417,39,Local-gov,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,-3.21419805043
1468,17556,30,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,-2.14403233736
1469,16494,23,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,-2.96175206245
1470,14426,21,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,-0.758314427184
1471,19314,35,Local-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,1.01106667364
1472,12555,33,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,-3.54839143751
1473,22481,17,Private,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,1.7038381772
1474,22685,54,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.76881758578
1475,31595,56,?,10th,6,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,-2.48706804482
1476,3733,32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,50,United-States,-0.431334988881
1477,24070,22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,2907,0,40,United-States,-3.08655328448
1478,5253,24,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,42,United-States,-4.11986424762
1479,10600,23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1617,25,United-States,1.00488677822
1480,29212,53,Local-gov,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,Dominican-Republic,0.680162795641
1481,11200,38,State-gov,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,-0.757863810995
1482,2297,22,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,20,United-States,-1.13972134682
1483,2727,30,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1.30057928564
1484,550,28,Private,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,2.55618790343
1485,25693,39,Private,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,32,United-States,-0.225653731731
1486,10990,60,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,-6.06571040237
1487,8253,30,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,1.63184651845
1488,31252,22,State-gov,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,-1.61025053454
1489,29931,28,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-2.26559240681
1490,32505,50,Private,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,-0.897241696237
1491,30397,28,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-2.34153142521
1492,3808,23,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,-2.71404984205
1493,26692,51,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,4.76515071608
1494,326,63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,4.87377051527
1495,9943,27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,60,United-States,-2.92661224159
1496,5078,35,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,30.9761703241
1497,13244,58,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.916720138847
1498,26784,23,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,60,United-States,-0.0363973631292
1499,12177,30,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,-0.987451899336
1500,7323,28,?,Some-college,10,Never-married,?,Other-relative,White,Female,0,0,40,United-States,-0.682994515541
1501,1465,40,Private,10th,6,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,-2.05363272639
1502,31791,23,?,HS-grad,9,Married-civ-spouse,?,Own-child,White,Female,0,0,30,United-States,-0.676119627505
1503,13429,25,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0.245580649265
1504,1432,59,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,-4.55129672389
1505,11510,74,Private,10th,6,Widowed,Other-service,Not-in-family,Black,Female,0,0,6,United-States,-2.92187645823
1506,2638,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,-2.14288031868
1507,11970,51,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,United-States,1.4822239784
1508,12414,27,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,0.0638664576438
1509,16810,34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,-4.86223658589
1510,11969,25,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,-4.36926188686
1511,14100,74,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,0,0,20,United-States,0.401335266836
1512,25064,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,-0.325874462754
1513,18845,29,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,-1.89561495755
1514,25625,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-5.92565573887
1515,27910,27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-4.33654094279
1516,29169,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.909162534319
1517,2923,56,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,-1.35347942555
1518,22526,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1.48313907385
1519,1887,68,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,-1.17298448435
1520,6256,53,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-1.51863446884
1521,25115,26,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-1.4642695048
1522,11404,17,Private,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,20,United-States,1.23269550228
1523,25374,38,Self-emp-inc,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,20,United-States,-3.71201340895
1524,22706,39,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,-0.438651290678
1525,18907,43,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024,0,40,?,0.912509789393
1526,25281,32,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1.00801629925
1527,28811,34,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,-3.26353966684
1528,11228,58,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,-2.19962932087
1529,6468,67,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,20,United-States,0.293816362128
1530,9744,33,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,France,-1.0141637898
1531,20853,26,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2885,0,40,United-States,-4.73302518529
1532,18717,25,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,-1.45749574736
1533,17619,25,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,20,United-States,-2.04366891764
1534,2636,52,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,-1.62638831403
1535,32079,25,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,1.16433158674
1536,26440,28,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,-1.91690021503
1537,30605,44,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,-4.78994278402
1538,23306,37,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,35,United-States,-2.74933609217
1539,26395,46,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,-1.96155741403
1540,10814,29,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,10520,0,40,United-States,-2.30565578493
1541,27235,23,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,-1.94642246166
1542,14608,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0.154582238503
1543,8130,17,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,-3.67847615395
1544,21406,47,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,-2.32245543756
1545,7565,36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-3.29077211885
1546,21080,46,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,-1.34306855795
1547,25763,60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,-2.08502514863
1548,11551,21,?,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,10,United-States,0.232955051884
1549,2278,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-3.2334822116
1550,6722,63,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,United-States,-0.713328755376
1551,4977,46,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1.58264212502
1552,19546,24,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,-3.1215108821
1553,23276,20,Private,Assoc-acdm,12,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States,-5.64472602472
1554,13909,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0.614130275785
1555,1581,26,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,5.32868869619
1556,6822,44,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,-5.78728628508
1557,23787,18,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Female,0,1602,35,United-States,-0.205099744302
1558,21333,23,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,-2.74486256124
1559,18073,33,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,-4.10456668056
1560,22091,43,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,-3.91872291361
1561,9177,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,Nicaragua,-0.805825077563
1562,13840,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,0.331646890341
1563,32259,51,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,-2.59247980717
1564,3298,76,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,Canada,-0.0274665325682
1565,16765,52,Private,11th,7,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,1.71672282274
1566,9740,36,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Male,0,0,45,?,-0.472011979768
1567,11645,23,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,1974,40,United-States,-4.39015503792
1568,14670,31,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,-1.17298448435
1569,11986,43,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,-1.07524352543
1570,2759,40,Private,Some-college,10,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,-0.560286334343
1571,8457,26,Private,HS-grad,9,Separated,Tech-support,Own-child,White,Female,0,0,40,United-States,-5.12547414891
1572,27702,38,State-gov,Masters,14,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,-5.77382530219
1573,22754,28,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,-0.497070984736
1574,32130,48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Cambodia,-3.54554027176
1575,11,37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,80,United-States,3.32070286113
1576,11342,42,State-gov,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Male,0,0,39,United-States,1.99954695557
1577,15559,40,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,-3.1525897956
1578,9828,51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,-2.29741836745
1579,2996,39,Local-gov,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,-1.69837557163
1580,4674,64,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-1.55561687685
1581,7122,52,Local-gov,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,6.16346043682
1582,24778,59,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,-2.25885043102
1583,8713,40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,45,United-States,-4.93125496647
1584,16708,29,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,-2.91607713955
1585,26073,24,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,30,United-States,-1.54781436057
1586,7578,25,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.0376838204345
1587,32344,66,?,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,40,United-States,-4.91428819736
1588,18528,48,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,40,United-States,-2.8709334429
1589,6493,50,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,United-States,-0.752138622284
1590,181,44,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,38,United-States,-0.47435227566
1591,8377,24,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,2.25273090452
1592,3832,48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1485,40,United-States,1.049326057
1593,31398,33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.40643019057
1594,24030,43,Self-emp-not-inc,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,0.63337987403
1595,28845,20,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,-3.57713302929
1596,22651,51,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,16,United-States,-1.38431962297
1597,2914,30,Local-gov,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-4.40844938936
1598,29664,61,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,-3.22848852964
1599,7386,25,Private,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,27828,0,50,United-States,-5.81262429604
1600,26912,25,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,-3.15158204647
