,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
110,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
111,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
112,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
113,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
114,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
115,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
116,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
117,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
118,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
119,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
120,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
121,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
122,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
123,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
124,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
125,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
126,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
127,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
128,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
129,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
130,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
131,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
132,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
133,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
134,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
135,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
136,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
137,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
138,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
139,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
140,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
141,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
142,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
143,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
144,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
145,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
146,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
147,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
148,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
149,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
150,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
151,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
152,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
153,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
154,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
155,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
156,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
157,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
158,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
159,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
160,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
161,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
162,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
163,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
164,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
165,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
166,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
167,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
168,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
169,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
170,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
171,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
172,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
173,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
174,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
175,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
176,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
177,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
178,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
179,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
180,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
181,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
182,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
183,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
184,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
185,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
186,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
187,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
188,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
189,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
190,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
191,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
192,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
193,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
194,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
195,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
196,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
197,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
198,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
199,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
200,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
201,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
202,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
203,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
204,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
205,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
206,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
207,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
208,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
209,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
210,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
211,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
212,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
213,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
214,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
215,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
216,"Vancouver, WA",Ajilon,"Verifying entered data by reviewing, deleting, or modifying data. Ensure accurate entry of data into a proprietary web-based portal....",64fe4f43907cf293,Bilingual Research Analyst,$15 an hour,42.0,2649,30+ days,2016-10-18 00:10:23.171675,Portland
217,"Portland, OR 97204 (Downtown area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7e39db75e47a37a,Administrative Assistant,,51.0,122,30+ days,2016-10-18 00:10:23.171675,Portland
218,"Portland, OR 97240 (Hosford area)",Providence Health & Services,"*Providence Health & Services is the third largest not-for-profit health system in the United States. + Certification or registry medical technologist (MT),...",dddf839030d68f71,Medical Technologist- Hematology Testing,,43.2,633,15 days,2016-10-18 00:10:23.171675,Portland
